item_id,timestamp,target_value,Store_Size
2,2012-07-08,62969.46,16200
2,2012-07-09,59788.21,16200
2,2012-07-10,59146.86,16200
2,2012-07-11,67158.74,16200
2,2012-07-12,65581.63,16200
2,2012-07-13,64078.34,16200
2,2012-07-14,66078.41,16200
2,2012-07-15,59715.04,16200
2,2012-07-16,62407.93,16200
2,2012-07-17,53615.15,16200
2,2012-07-18,61164,16200
2,2012-07-19,66803.58,16200
2,2012-07-20,61795.27,16200
2,2012-07-21,70094,16200
2,2012-07-22,67359.46,16200
2,2012-07-23,58878.75,16200
2,2012-07-24,60695.55,16200
2,2012-07-25,66301.44,16200
2,2012-07-26,59279.54,16200
2,2012-07-27,69478.98,16200
2,2012-07-28,79234.45,16200
2,2012-07-29,63775.99,16200
2,2012-07-30,68963.23,16200
2,2012-07-31,59059.38,16200
2,2012-08-01,63592.72,16200
2,2012-08-02,62590.51,16200
2,2012-08-03,64957.77,16200
2,2012-08-04,72775.23,16200
2,2012-08-05,69543.91,16200
2,2012-08-06,60355.11,16200
2,2012-08-07,56985.36,16200
2,2012-08-08,58092.81,16200
2,2012-08-09,59069.75,16200
2,2012-08-10,64278.55,16200
2,2012-08-11,75334.56,16200
2,2012-08-12,64976.19,16200
2,2012-08-13,62184.68,16200
2,2012-08-14,57831.42,16200
2,2012-08-15,59351.88,16200
2,2012-08-16,82602.8,16200
2,2012-08-17,65754.35,16200
2,2012-08-18,65848.95,16200
2,2012-08-19,61920.88,16200
2,2012-08-20,57401.29,16200
2,2012-08-21,58861.86,16200
2,2012-08-22,58230.27,16200
2,2012-08-23,64205.15,16200
2,2012-08-24,65636.89,16200
2,2012-08-25,74567.64,16200
2,2012-08-26,60817.64,16200
2,2012-08-27,60709.34,16200
2,2012-08-28,62410.71,16200
2,2012-08-29,58930.54,16200
2,2012-08-30,61279.79,16200
2,2012-08-31,67517.19,16200
2,2012-09-01,72688.55,16200
2,2012-09-02,72081.44,16200
2,2012-09-03,71086.82,16200
2,2012-09-04,54827.98,16200
2,2012-09-05,56087.14,16200
2,2012-09-06,61395.64,16200
2,2012-09-07,60759.32,16200
2,2012-09-08,69374.76,16200
2,2012-09-09,65309.27,16200
2,2012-09-10,88290.8,16200
2,2012-09-11,110415.81,16200
2,2012-09-12,92151.03,16200
2,2012-09-13,59975.7,16200
2,2012-09-14,60011.01,16200
2,2012-09-15,74709.72,16200
2,2012-09-16,62725.6,16200
2,2012-09-17,60370.98,16200
2,2012-09-18,59717.31,16200
2,2012-09-19,55875.04,16200
2,2012-09-20,58993.94,16200
2,2012-09-21,63481.42,16200
2,2012-09-22,73370.63,16200
2,2012-09-23,61091.99,16200
2,2012-09-24,54871.4,16200
2,2012-09-25,60092.51,16200
2,2012-09-26,57390.04,16200
2,2012-09-27,56923.9,16200
2,2012-09-28,64096.39,16200
2,2012-09-29,73191.02,16200
2,2012-09-30,62711.12,16200
2,2012-10-01,54622.13,16200
2,2012-10-02,62368.13,16200
2,2012-10-03,60303.73,16200
2,2012-10-04,59827.92,16200
2,2012-10-05,65105.08,16200
2,2012-10-06,174987.32,16200
2,2012-10-07,113128.97,16200
2,2012-10-08,92685.94,16200
2,2012-10-09,55196.06,16200
2,2012-10-10,55248.68,16200
2,2012-10-11,61821.37,16200
2,2012-10-12,65987.1,16200
2,2012-10-13,82654.27,16200
2,2012-10-14,70235.48,16200
2,2012-10-15,59535.61,16200
2,2012-10-16,63032.31,16200
2,2012-10-17,64036.14,16200
2,2012-10-18,62239.56,16200
2,2012-10-19,71657.32,16200
2,2012-10-20,89878.83,16200
2,2012-10-21,85397.1,16200
2,2012-10-22,62867.41,16200
2,2012-10-23,66642.62,16200
2,2012-10-24,65785.27,16200
2,2012-10-25,75666.81,16200
2,2012-10-26,75206.03,16200
2,2012-10-27,79723.22,16200
2,2012-10-28,76266.33,16200
2,2012-10-29,68788.66,16200
2,2012-10-30,66653.31,16200
2,2012-10-31,73614.72,16200
2,2012-11-01,75407.03,16200
2,2012-11-02,57095.23,16200
2,2012-11-03,89917.7,16200
2,2012-11-04,84903.65,16200
2,2012-11-05,72807.26,16200
2,2012-11-06,72216.07,16200
2,2012-11-07,72619.77,16200
2,2012-11-08,75771.82,16200
2,2012-11-09,86604.14,16200
2,2012-11-10,178557.37,16200
2,2012-11-11,133617.86,16200
2,2012-11-12,143176.68,16200
2,2012-11-13,74777.89,16200
2,2012-11-14,73726.35,16200
2,2012-11-15,76062.78,16200
2,2012-11-16,86180.77,16200
2,2012-11-17,136952.15,16200
2,2012-11-18,97657.04,16200
2,2012-11-19,86704.11,16200
2,2012-11-20,81240.3,16200
2,2012-11-21,95806.93,16200
2,2012-11-22,86613.03,16200
2,2012-11-23,261451.83,16200
2,2012-11-24,114132.98,16200
2,2012-11-25,106712.89,16200
2,2012-11-26,88345.04,16200
2,2012-11-27,79994.56,16200
2,2012-11-28,97108.52,16200
2,2012-11-29,102936.75,16200
2,2012-11-30,108342.98,16200
2,2012-12-01,125613.24,16200
2,2012-12-02,125618.93,16200
2,2012-12-03,101469.09,16200
2,2012-12-04,103818.12,16200
2,2012-12-05,107173.1,16200
2,2012-12-06,107971.58,16200
2,2012-12-07,122568.57,16200
2,2012-12-08,121738.57,16200
2,2012-12-09,123895.99,16200
2,2012-12-10,107804.14,16200
2,2012-12-11,119759.98,16200
2,2012-12-12,107672.65,16200
2,2012-12-13,120918.06,16200
2,2012-12-14,117639.21,16200
2,2012-12-15,137746.79,16200
2,2012-12-16,128256.79,16200
2,2012-12-17,117521.47,16200
2,2012-12-18,112255,16200
2,2012-12-19,121106.75,16200
2,2012-12-20,125443.9,16200
2,2012-12-21,126231.69,16200
2,2012-12-22,149592.9,16200
2,2012-12-23,137935.39,16200
2,2012-12-24,108553.38,16200
2,2012-12-25,0,16200
2,2012-12-26,124525.41,16200
2,2012-12-27,104648.49,16200
2,2012-12-28,114939.79,16200
2,2012-12-29,113213.34,16200
2,2012-12-30,110048.24,16200
2,2012-12-31,110015.15,16200
2,2013-01-01,84808.03,16200
2,2013-01-02,91787.68,16200
2,2013-01-03,92031.67,16200
2,2013-01-04,98860.48,16200
2,2013-01-05,99544.28,16200
2,2013-01-06,87797.31,16200
2,2013-01-07,86884.1,16200
2,2013-01-08,80836.59,16200
2,2013-01-09,81614.94,16200
2,2013-01-10,79932.59,16200
2,2013-01-11,88471.66,16200
2,2013-01-12,88611.57,16200
2,2013-01-13,85137.04,16200
2,2013-01-14,77842.6,16200
2,2013-01-15,82075.57,16200
2,2013-01-16,77954.74,16200
2,2013-01-17,81207.26,16200
2,2013-01-18,80165.38,16200
2,2013-01-19,152510.25,16200
2,2013-01-20,113195.84,16200
2,2013-01-21,100076.83,16200
2,2013-01-22,61801.8,16200
2,2013-01-23,62767.95,16200
2,2013-01-24,61614.36,16200
2,2013-01-25,61917.27,16200
2,2013-01-26,70948.76,16200
2,2013-01-27,63397,16200
2,2013-01-28,50917.45,16200
2,2013-01-29,53886.4,16200
2,2013-01-30,52924.37,16200
2,2013-01-31,55185.09,16200
2,2013-02-01,65320.43,16200
2,2013-02-02,67250.33,16200
2,2013-02-03,55792.38,16200
2,2013-02-04,51265.2,16200
2,2013-02-05,54648.18,16200
2,2013-02-06,52459.71,16200
2,2013-02-07,50435.57,16200
2,2013-02-08,68289.52,16200
2,2013-02-09,71442.02,16200
2,2013-02-10,62211.8,16200
2,2013-02-11,53970.96,16200
2,2013-02-12,59165.51,16200
2,2013-02-13,58815.53,16200
2,2013-02-14,61639.4,16200
2,2013-02-15,61787.73,16200
2,2013-02-16,170124.79,16200
2,2013-02-17,130293.1,16200
2,2013-02-18,117026.64,16200
2,2013-02-19,52610.86,16200
2,2013-02-20,50262.76,16200
2,2013-02-21,50618.29,16200
2,2013-02-22,56719.57,16200
2,2013-02-23,64943.42,16200
2,2013-02-24,56486.41,16200
2,2013-02-25,53581.64,16200
2,2013-02-26,56962.17,16200
2,2013-02-27,56556.99,16200
2,2013-02-28,59726.15,16200
2,2013-03-01,67663.71,16200
2,2013-03-02,74787.19,16200
2,2013-03-03,57891.17,16200
2,2013-03-04,59524.14,16200
2,2013-03-05,59477.53,16200
2,2013-03-06,64164.1,16200
2,2013-03-07,61726.64,16200
2,2013-03-08,61259.85,16200
2,2013-03-09,79109.03,16200
2,2013-03-10,74523.49,16200
2,2013-03-11,62517.11,16200
2,2013-03-12,56520.15,16200
2,2013-03-13,59353.27,16200
2,2013-03-14,62473.19,16200
2,2013-03-15,67205.81,16200
2,2013-03-16,82431.33,16200
2,2013-03-17,75503.02,16200
2,2013-03-18,67127.69,16200
2,2013-03-19,60501.91,16200
2,2013-03-20,63411.53,16200
2,2013-03-21,60331.78,16200
2,2013-03-22,70646.5,16200
2,2013-03-23,78796.21,16200
2,2013-03-24,70011.53,16200
2,2013-03-25,67020.04,16200
2,2013-03-26,62356.42,16200
2,2013-03-27,63104.78,16200
2,2013-03-28,65543.92,16200
2,2013-03-29,79367.41,16200
2,2013-03-30,84715.94,16200
2,2013-03-31,49280.41,16200
2,2013-04-01,64830.82,16200
2,2013-04-02,65994.92,16200
2,2013-04-03,66967.28,16200
2,2013-04-04,61418.78,16200
2,2013-04-05,80647.68,16200
2,2013-04-06,80395.26,16200
2,2013-04-07,68247.22,16200
2,2013-04-08,61999.88,16200
2,2013-04-09,56497.93,16200
2,2013-04-10,57315.39,16200
2,2013-04-11,66144.32,16200
2,2013-04-12,68436.28,16200
2,2013-04-13,74150.09,16200
2,2013-04-14,68189.14,16200
2,2013-04-15,57663.23,16200
2,2013-04-16,58325.46,16200
2,2013-04-17,60366.54,16200
2,2013-04-18,56993.6,16200
2,2013-04-19,62477.35,16200
2,2013-04-20,74531.54,16200
2,2013-04-21,65275.02,16200
2,2013-04-22,61243.42,16200
2,2013-04-23,64641.44,16200
2,2013-04-24,61226.34,16200
2,2013-04-25,62750.73,16200
2,2013-04-26,67920.34,16200
2,2013-04-27,83634.91,16200
2,2013-04-28,68117.54,16200
2,2013-04-29,60810.69,16200
2,2013-04-30,62771.7,16200
2,2013-05-01,66544.37,16200
2,2013-05-02,62568.44,16200
2,2013-05-03,68274.48,16200
2,2013-05-04,80450.89,16200
2,2013-05-05,71444.11,16200
2,2013-05-06,64814.67,16200
2,2013-05-07,62817.01,16200
2,2013-05-08,67478.17,16200
2,2013-05-09,68314.93,16200
2,2013-05-10,70806.68,16200
2,2013-05-11,76824.61,16200
2,2013-05-12,61938.18,16200
2,2013-05-13,57039.18,16200
2,2013-05-14,61910.74,16200
2,2013-05-15,70197.03,16200
2,2013-05-16,69071.94,16200
2,2013-05-17,71617.24,16200
2,2013-05-18,81140.61,16200
2,2013-05-19,73061.94,16200
2,2013-05-20,66894.53,16200
2,2013-05-21,66371.37,16200
2,2013-05-22,66663.49,16200
2,2013-05-23,82230.43,16200
2,2013-05-24,76485.05,16200
2,2013-05-25,160659.13,16200
2,2013-05-26,114117.2,16200
2,2013-05-27,120001.19,16200
2,2013-05-28,66492.25,16200
2,2013-05-29,62392.24,16200
2,2013-05-30,65682.16,16200
2,2013-05-31,68962.12,16200
2,2013-06-01,75972.17,16200
2,2013-06-02,70393.02,16200
2,2013-06-03,67640.85,16200
2,2013-06-04,64051.64,16200
2,2013-06-05,70173.28,16200
2,2013-06-06,67953.85,16200
2,2013-06-07,71025.73,16200
2,2013-06-08,78653.49,16200
2,2013-06-09,71782.6,16200
2,2013-06-10,66702.23,16200
2,2013-06-11,67522.65,16200
2,2013-06-12,64389.26,16200
2,2013-06-13,68102.41,16200
2,2013-06-14,74860.59,16200
2,2013-06-15,82588.97,16200
2,2013-06-16,72259.57,16200
2,2013-06-17,62758.23,16200
2,2013-06-18,62911.98,16200
2,2013-06-19,63612.81,16200
2,2013-06-20,65710.57,16200
2,2013-06-21,70183.56,16200
2,2013-06-22,73655.82,16200
2,2013-06-23,64031.18,16200
2,2013-06-24,65401.23,16200
2,2013-06-25,65235.69,16200
2,2013-06-26,67977.86,16200
2,2013-06-27,63326.47,16200
2,2013-06-28,64654.45,16200
2,2013-06-29,72774.95,16200
2,2013-06-30,70114.83,16200
2,2013-07-01,64382.45,16200
2,2013-07-02,67532.04,16200
2,2013-07-03,63121.67,16200
2,2013-07-04,68204.92,16200
2,2013-07-05,71022.21,16200
2,2013-07-06,76947.72,16200
2,2013-07-07,70876.2,16200
2,2013-07-08,63730.78,16200
2,2013-07-09,68073.2,16200
2,2013-07-10,63503.91,16200
2,2013-07-11,67259.59,16200
2,2013-07-12,67521.72,16200
2,2013-07-13,71440.96,16200
2,2013-07-14,61902.13,16200
2,2013-07-15,72480.98,16200
2,2013-07-16,70366.55,16200
2,2013-07-17,63817.04,16200
2,2013-07-18,65927.35,16200
2,2013-07-19,70443.24,16200
2,2013-07-20,65443.16,16200
2,2013-07-21,67425.6,16200
2,2013-07-22,63802.65,16200
2,2013-07-23,61458.95,16200
2,2013-07-24,64139.02,16200
2,2013-07-25,65190.79,16200
2,2013-07-26,69459.03,16200
2,2013-07-27,79212.74,16200
2,2013-07-28,65583.81,16200
2,2013-07-29,64720.54,16200
2,2013-07-30,70040.69,16200
2,2013-07-31,61907.64,16200
2,2013-08-01,77417.19,16200
2,2013-08-02,69882.59,16200
2,2013-08-03,73150.01,16200
2,2013-08-04,66154.54,16200
2,2013-08-05,61611.4,16200
2,2013-08-06,59956.63,16200
2,2013-08-07,63542.88,16200
2,2013-08-08,65216.43,16200
2,2013-08-09,70786.41,16200
2,2013-08-10,75512.27,16200
2,2013-08-11,73061.8,16200
2,2013-08-12,61069.96,16200
2,2013-08-13,74029.21,16200
2,2013-08-14,65924.67,16200
2,2013-08-15,62169.4,16200
2,2013-08-16,68776.16,16200
2,2013-08-17,77464.12,16200
2,2013-08-18,62038.29,16200
2,2013-08-19,58380.59,16200
2,2013-08-20,54965.11,16200
2,2013-08-21,59006.72,16200
2,2013-08-22,59495.21,16200
2,2013-08-23,65321.12,16200
2,2013-08-24,70013.94,16200
2,2013-08-25,62274.6,16200
2,2013-08-26,60664.49,16200
2,2013-08-27,61258.92,16200
2,2013-08-28,68252.82,16200
2,2013-08-29,61761.95,16200
2,2013-08-30,67314.94,16200
2,2013-08-31,70807.56,16200
2,2013-09-01,64710.45,16200
2,2013-09-02,69818.73,16200
2,2013-09-03,58823.58,16200
2,2013-09-04,56654.13,16200
2,2013-09-05,55623.78,16200
2,2013-09-06,62287.14,16200
2,2013-09-07,71315.21,16200
2,2013-09-08,60959.62,16200
2,2013-09-09,62925.58,16200
2,2013-09-10,57365.7,16200
2,2013-09-11,109068.39,16200
2,2013-09-12,106233.93,16200
2,2013-09-13,128657.26,16200
2,2013-09-14,70989.4,16200
2,2013-09-15,63638.82,16200
2,2013-09-16,68407.58,16200
2,2013-09-17,58139.37,16200
2,2013-09-18,58730.47,16200
2,2013-09-19,57902.97,16200
2,2013-09-20,67885.12,16200
2,2013-09-21,77755.04,16200
2,2013-09-22,64695.73,16200
2,2013-09-23,60269.86,16200
2,2013-09-24,59771.83,16200
2,2013-09-25,58478.89,16200
2,2013-09-26,57785.14,16200
2,2013-09-27,67887.85,16200
2,2013-09-28,74187.3,16200
2,2013-09-29,61912.82,16200
2,2013-09-30,62006.26,16200
2,2013-10-01,56185.77,16200
2,2013-10-02,59603.92,16200
2,2013-10-03,69460.42,16200
2,2013-10-04,65139.56,16200
2,2013-10-05,76556.14,16200
2,2013-10-06,66541.13,16200
2,2013-10-07,60002.45,16200
2,2013-10-08,60111.81,16200
2,2013-10-09,62380.21,16200
2,2013-10-10,65427.66,16200
2,2013-10-11,63489.75,16200
2,2013-10-12,149072.15,16200
2,2013-10-13,131024.01,16200
2,2013-10-14,114957.33,16200
2,2013-10-15,57015.81,16200
2,2013-10-16,60528.33,16200
2,2013-10-17,62702.7,16200
2,2013-10-18,69372.49,16200
2,2013-10-19,72855.9,16200
2,2013-10-20,61758.2,16200
2,2013-10-21,64394.21,16200
2,2013-10-22,62737.5,16200
2,2013-10-23,68952.49,16200
2,2013-10-24,66700.7,16200
2,2013-10-25,81005.06,16200
2,2013-10-26,85301.39,16200
2,2013-10-27,67475.77,16200
2,2013-10-28,67367.47,16200
2,2013-10-29,66575.47,16200
2,2013-10-30,66121.64,16200
2,2013-10-31,67565.87,16200
2,2013-11-01,81001.07,16200
2,2013-11-02,93028.14,16200
2,2013-11-03,81977.92,16200
2,2013-11-04,76794.06,16200
2,2013-11-05,79750.06,16200
2,2013-11-06,73527.57,16200
2,2013-11-07,78744.8,16200
2,2013-11-08,86042.39,16200
2,2013-11-09,158989.46,16200
2,2013-11-10,166149.23,16200
2,2013-11-11,135009.61,16200
2,2013-11-12,87550.21,16200
2,2013-11-13,82364.09,16200
2,2013-11-14,78788.62,16200
2,2013-11-15,86968.79,16200
2,2013-11-16,104929.87,16200
2,2013-11-17,98434.28,16200
2,2013-11-18,90475.62,16200
2,2013-11-19,88667.57,16200
2,2013-11-20,89565.55,16200
2,2013-11-21,86989.2,16200
2,2013-11-22,93528.43,16200
2,2013-11-23,141706.39,16200
2,2013-11-24,107628.27,16200
2,2013-11-25,100625.03,16200
2,2013-11-26,96226.97,16200
2,2013-11-27,130159.9,16200
2,2013-11-28,133041.9,16200
2,2013-11-29,220486.68,16200
2,2013-11-30,133608.14,16200
2,2013-12-01,121682.01,16200
2,2013-12-02,105466.59,16200
2,2013-12-03,106423.31,16200
2,2013-12-04,110196.53,16200
2,2013-12-05,110877.5,16200
2,2013-12-06,115304.76,16200
2,2013-12-07,123148.05,16200
2,2013-12-08,122963.44,16200
2,2013-12-09,107814.27,16200
2,2013-12-10,109428.5,16200
2,2013-12-11,110297.37,16200
2,2013-12-12,111731.66,16200
2,2013-12-13,118067.54,16200
2,2013-12-14,161078.34,16200
2,2013-12-15,129766.19,16200
2,2013-12-16,110529.61,16200
2,2013-12-17,112882.66,16200
2,2013-12-18,122169.03,16200
2,2013-12-19,115571.62,16200
2,2013-12-20,122798.35,16200
2,2013-12-21,134853.55,16200
2,2013-12-22,148223.27,16200
2,2013-12-23,139314.09,16200
2,2013-12-24,113362.96,16200
2,2013-12-25,0,16200
2,2013-12-26,124873.81,16200
2,2013-12-27,111466.15,16200
2,2013-12-28,117128.64,16200
2,2013-12-29,110090.92,16200
2,2013-12-30,108212.7,16200
2,2013-12-31,100250.71,16200
2,2014-01-01,81994.86,16200
2,2014-01-02,93690,16200
2,2014-01-03,93936.86,16200
2,2014-01-04,96181.98,16200
2,2014-01-05,80759.03,16200
2,2014-01-06,80334.73,16200
2,2014-01-07,77346.1,16200
2,2014-01-08,76618.38,16200
2,2014-01-09,79910.47,16200
2,2014-01-10,84145.8,16200
2,2014-01-11,86197.61,16200
2,2014-01-12,81275.66,16200
2,2014-01-13,75225.66,16200
2,2014-01-14,75367.79,16200
2,2014-01-15,73220.5,16200
2,2014-01-16,70143.62,16200
2,2014-01-17,73531.27,16200
2,2014-01-18,145061.55,16200
2,2014-01-19,98768.2,16200
2,2014-01-20,103199.02,16200
2,2014-01-21,62945.76,16200
2,2014-01-22,61166.41,16200
2,2014-01-23,55530.94,16200
2,2014-01-24,58777.16,16200
2,2014-01-25,67778.77,16200
2,2014-01-26,61036.03,16200
2,2014-01-27,50668.97,16200
2,2014-01-28,55444.86,16200
2,2014-01-29,52180.96,16200
2,2014-01-30,47379.1,16200
2,2014-01-31,53164.98,16200
2,2014-02-01,64041.23,16200
2,2014-02-02,49924.36,16200
2,2014-02-03,50938.51,16200
2,2014-02-04,50235.69,16200
2,2014-02-05,47522.16,16200
2,2014-02-06,46135.63,16200
2,2014-02-07,56440.08,16200
2,2014-02-08,65487.92,16200
2,2014-02-09,60154.9,16200
2,2014-02-10,48253.95,16200
2,2014-02-11,51916.6,16200
2,2014-02-12,50495.32,16200
2,2014-02-13,59443.24,16200
2,2014-02-14,63333.73,16200
2,2014-02-15,130473.32,16200
2,2014-02-16,106354.07,16200
2,2014-02-17,91391.88,16200
2,2014-02-18,50124.34,16200
2,2014-02-19,56969.72,16200
2,2014-02-20,51733.33,16200
2,2014-02-21,52551.34,16200
2,2014-02-22,60151.42,16200
2,2014-02-23,54356.52,16200
2,2014-02-24,50112.77,16200
2,2014-02-25,50223.19,16200
2,2014-02-26,53493.57,16200
2,2014-02-27,49639.13,16200
2,2014-02-28,57624.4,16200
2,2014-03-01,65847.98,16200
2,2014-03-02,60053.08,16200
2,2014-03-03,55892.44,16200
2,2014-03-04,51338.28,16200
2,2014-03-05,56725.08,16200
2,2014-03-06,53447.8,16200
2,2014-03-07,58547.57,16200
2,2014-03-08,67779.37,16200
2,2014-03-09,59204.2,16200
2,2014-03-10,58210.87,16200
2,2014-03-11,54325.88,16200
2,2014-03-12,56328.41,16200
2,2014-03-13,53751.45,16200
2,2014-03-14,64422.95,16200
2,2014-03-15,74181.47,16200
2,2014-03-16,67403.85,16200
2,2014-03-17,56669.73,16200
2,2014-03-18,55401.45,16200
2,2014-03-19,56810.97,16200
2,2014-03-20,60921.49,16200
2,2014-03-21,64654.72,16200
2,2014-03-22,75471.87,16200
2,2014-03-23,55914.47,16200
2,2014-03-24,56765.25,16200
2,2014-03-25,54667.53,16200
2,2014-03-26,57912.96,16200
2,2014-03-27,54439.37,16200
2,2014-03-28,81618.23,16200
2,2014-03-29,88521.97,16200
2,2014-03-30,65956.92,16200
2,2014-03-31,64702.53,16200
2,2014-04-01,56025.41,16200
2,2014-04-02,61011.04,16200
2,2014-04-03,57181.17,16200
2,2014-04-04,60062.7,16200
2,2014-04-05,79813.42,16200
2,2014-04-06,61764.45,16200
2,2014-04-07,57672.81,16200
2,2014-04-08,60338.72,16200
2,2014-04-09,65837.34,16200
2,2014-04-10,59497.99,16200
2,2014-04-11,65303.76,16200
2,2014-04-12,68649.58,16200
2,2014-04-13,63434.72,16200
2,2014-04-14,63911.41,16200
2,2014-04-15,61775.32,16200
2,2014-04-16,58410.67,16200
2,2014-04-17,61773.7,16200
2,2014-04-18,96194.62,16200
2,2014-04-19,82751.6,16200
2,2014-04-20,48421.25,16200
2,2014-04-21,68661.94,16200
2,2014-04-22,62364.38,16200
2,2014-04-23,62748.7,16200
2,2014-04-24,63946.77,16200
2,2014-04-25,74360.39,16200
2,2014-04-26,83718.54,16200
2,2014-04-27,71785.56,16200
2,2014-04-28,62738.89,16200
2,2014-04-29,61810.96,16200
2,2014-04-30,59073.55,16200
2,2014-05-01,65323.39,16200
2,2014-05-02,69505.78,16200
2,2014-05-03,72382.63,16200
2,2014-05-04,62621.66,16200
2,2014-05-05,57040.3,16200
2,2014-05-06,57913.89,16200
2,2014-05-07,57119.53,16200
2,2014-05-08,62090.63,16200
2,2014-05-09,70770.21,16200
2,2014-05-10,79187.89,16200
2,2014-05-11,67561.94,16200
2,2014-05-12,59972.41,16200
2,2014-05-13,58877.22,16200
2,2014-05-14,57604.87,16200
2,2014-05-15,64047.47,16200
2,2014-05-16,67332.25,16200
2,2014-05-17,73829.04,16200
2,2014-05-18,65812.44,16200
2,2014-05-19,59841.48,16200
2,2014-05-20,61623.71,16200
2,2014-05-21,66582.04,16200
2,2014-05-22,60990.22,16200
2,2014-05-23,66318.61,16200
2,2014-05-24,136560.85,16200
2,2014-05-25,126955.24,16200
2,2014-05-26,125765.64,16200
2,2014-05-27,53715.4,16200
2,2014-05-28,63508.81,16200
2,2014-05-29,59258.95,16200
2,2014-05-30,60828.65,16200
2,2014-05-31,66234.52,16200
2,2014-06-01,63826.99,16200
2,2014-06-02,59869.95,16200
2,2014-06-03,60138.05,16200
2,2014-06-04,56764.56,16200
2,2014-06-05,58041.76,16200
2,2014-06-06,62398.96,16200
2,2014-06-07,66716.62,16200
2,2014-06-08,61188.58,16200
2,2014-06-09,55911.46,16200
2,2014-06-10,57440.07,16200
2,2014-06-11,64043.77,16200
2,2014-06-12,59944.36,16200
2,2014-06-13,68084.4,16200
2,2014-06-14,71318.73,16200
8,2012-07-01,51236.73,13400
8,2012-07-02,52667.04,13400
8,2012-07-03,49906.32,13400
8,2012-07-04,52373.61,13400
8,2012-07-05,50987.62,13400
8,2012-07-06,56757.67,13400
8,2012-07-07,57898.6,13400
8,2012-07-08,52113.35,13400
8,2012-07-09,49480.56,13400
8,2012-07-10,48949.77,13400
8,2012-07-11,55580.39,13400
8,2012-07-12,54275.18,13400
8,2012-07-13,53031.06,13400
8,2012-07-14,54686.31,13400
8,2012-07-15,49420,13400
8,2012-07-16,51648.63,13400
8,2012-07-17,44371.75,13400
8,2012-07-18,50619.16,13400
8,2012-07-19,55286.46,13400
8,2012-07-20,51141.59,13400
8,2012-07-21,58009.6,13400
8,2012-07-22,55746.5,13400
8,2012-07-23,48727.89,13400
8,2012-07-24,50231.46,13400
8,2012-07-25,54870.88,13400
8,2012-07-26,49059.58,13400
8,2012-07-27,57500.61,13400
8,2012-07-28,65574.21,13400
8,2012-07-29,52780.83,13400
8,2012-07-30,57073.77,13400
8,2012-07-31,48877.38,13400
8,2012-08-01,52629.16,13400
8,2012-08-02,51799.73,13400
8,2012-08-03,53758.87,13400
8,2012-08-04,60228.58,13400
8,2012-08-05,57554.35,13400
8,2012-08-06,49949.72,13400
8,2012-08-07,47160.92,13400
8,2012-08-08,48077.45,13400
8,2012-08-09,48885.96,13400
8,2012-08-10,53196.75,13400
8,2012-08-11,62346.67,13400
8,2012-08-12,53774.11,13400
8,2012-08-13,51463.86,13400
8,2012-08-14,47861.12,13400
8,2012-08-15,49119.45,13400
8,2012-08-16,68361.85,13400
8,2012-08-17,54418.12,13400
8,2012-08-18,54496.41,13400
8,2012-08-19,51245.54,13400
8,2012-08-20,47505.14,13400
8,2012-08-21,48713.91,13400
8,2012-08-22,48191.2,13400
8,2012-08-23,53136,13400
8,2012-08-24,54320.91,13400
8,2012-08-25,61711.97,13400
8,2012-08-26,50332.5,13400
8,2012-08-27,50242.88,13400
8,2012-08-28,51650.93,13400
8,2012-08-29,48770.75,13400
8,2012-08-30,50714.99,13400
8,2012-08-31,55877.03,13400
8,2012-09-01,60156.84,13400
8,2012-09-02,59654.4,13400
8,2012-09-03,58831.25,13400
8,2012-09-04,45375.49,13400
8,2012-09-05,46417.56,13400
8,2012-09-06,50810.86,13400
8,2012-09-07,50284.24,13400
8,2012-09-08,57414.35,13400
8,2012-09-09,54049.77,13400
8,2012-09-10,73069.22,13400
8,2012-09-11,91379.81,13400
8,2012-09-12,76263.93,13400
8,2012-09-13,49635.72,13400
8,2012-09-14,49664.94,13400
8,2012-09-15,61829.55,13400
8,2012-09-16,51911.53,13400
8,2012-09-17,49962.85,13400
8,2012-09-18,49421.88,13400
8,2012-09-19,46242.03,13400
8,2012-09-20,48823.22,13400
8,2012-09-21,52537.04,13400
8,2012-09-22,60721.33,13400
8,2012-09-23,50559.56,13400
8,2012-09-24,45411.41,13400
8,2012-09-25,49732.39,13400
8,2012-09-26,47495.84,13400
8,2012-09-27,47110.06,13400
8,2012-09-28,53046,13400
8,2012-09-29,60572.68,13400
8,2012-09-30,51899.55,13400
8,2012-10-01,45205.12,13400
8,2012-10-02,51615.69,13400
8,2012-10-03,49907.2,13400
8,2012-10-04,49513.42,13400
8,2012-10-05,53880.78,13400
8,2012-10-06,144819.01,13400
8,2012-10-07,93625.22,13400
8,2012-10-08,76706.62,13400
8,2012-10-09,45680.1,13400
8,2012-10-10,45723.65,13400
8,2012-10-11,51163.19,13400
8,2012-10-12,54610.74,13400
8,2012-10-13,68404.44,13400
8,2012-10-14,58126.69,13400
8,2012-10-15,49271.51,13400
8,2012-10-16,52165.36,13400
8,2012-10-17,52996.13,13400
8,2012-10-18,51509.29,13400
8,2012-10-19,59303.4,13400
8,2012-10-20,74383.47,13400
8,2012-10-21,70674.4,13400
8,2012-10-22,52028.89,13400
8,2012-10-23,55153.25,13400
8,2012-10-24,54443.7,13400
